ID,Parent,Type,Images,Nicotine Product,Brands,SKU,Name,Short description,Description,Bowl Size,Weight (lbs),Length (in),Width (in),Height (in),,Tax status,Tax class,,Stock,Low stock amount,,,,Sale price,Regular price,Categories,Tags,Shipping class,,Nicotine_Product,,,,Cross-sells,,Button text,,,,Visibility in catalog,,,,,,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,,,,,,,,,,,,,,,,,
106,id:104,variation,,FALSE,,,'-Limited Edition- Engraved Utopia Beaker |REF: YKS-09|,,,,,,,,,taxable,parent,,,,,,,,40,,,,,,,,,,,,,,,visible,,,,,,,Color,green,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
109,,variable,https://sigdistro.com/wp-content/uploads/2021/12/U-02.png,FALSE,,,'-Limited Edition- Engraved Utopia Beaker |REF:U-02|,Shop the Limited Edition Engraved Utopia Beaker Ref U-02 at SIG DISTRO. Featuring superior craftsmanship and a limited-time design. Order yours now before it’s gone!,,14mm Male Bowl,,,5,14,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Beakers, Engraved, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Color,"green, black",1,,Water Pipes Product Type,Beaker,1,,,,,,,,,,,,,,,,,
110,id:109,variation,https://sigdistro.com/wp-content/uploads/2021/12/U-02.png,FALSE,,,'-Limited Edition- Engraved Utopia Beaker |REF:U-02|,,,,,,,,,taxable,parent,,,,,,,,40,,,,,,,,,,,,,,,visible,,,,,,,Color,green,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
111,id:109,variation,,FALSE,,,'-Limited Edition- Engraved Utopia Beaker |REF:U-02|,,,,,,,,,taxable,parent,,,,,,,,40,,,,,,,,,,,,,,,visible,,,,,,,Color,black,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
113,,variable,https://sigdistro.com/wp-content/uploads/2021/12/yks14.png,FALSE,,,'-Limited Edition- Engraved Utopia Beaker |REF: YKS-14|,Discover the Limited Edition Engraved Utopia Beaker Ref YKS-14 at SIG DISTRO. High-quality design and craftsmanship. Limited stock—order today while supplies last!,,14mm Male Bowl,,,5,18,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Beakers, Engraved, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Color,"yellow, pink, green, black",1,,Water Pipes Product Type,Beaker,1,,,,,,,,,,,,,,,,,
114,id:113,variation,https://sigdistro.com/wp-content/uploads/2021/12/yks14.png,FALSE,,,'-Limited Edition- Engraved Utopia Beaker |REF: YKS-14|,,,,,,,,,taxable,parent,,,,,,,,50,,,,,,,,,,,,,,,visible,,,,,,,Color,yellow,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
115,id:113,variation,,FALSE,,,'-Limited Edition- Engraved Utopia Beaker |REF: YKS-14|,,,,,,,,,taxable,parent,,,,,,,,50,,,,,,,,,,,,,,,visible,,,,,,,Color,pink,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
116,id:113,variation,,FALSE,,,'-Limited Edition- Engraved Utopia Beaker |REF: YKS-14|,,,,,,,,,taxable,parent,,,,,,,,50,,,,,,,,,,,,,,,visible,,,,,,,Color,green,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
117,id:113,variation,,FALSE,,,'-Limited Edition- Engraved Utopia Beaker |REF: YKS-14|,,,,,,,,,taxable,parent,,,,,,,,50,,,,,,,,,,,,,,,visible,,,,,,,Color,black,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
134,,variable,"https://sigdistro.com/wp-content/uploads/2021/12/stashbags1.8-scaled-scaled.jpg, https://sigdistro.com/wp-content/uploads/2021/12/stashbag1.3-scaled-scaled.jpg, https://sigdistro.com/wp-content/uploads/2021/12/stashbag1.4-scaled-scaled.jpg, https://sigdistro.com/wp-content/uploads/2021/12/stashbag1.6-scaled-scaled.jpg, https://sigdistro.com/wp-content/uploads/2021/12/stashbags1.7-scaled-scaled.jpg, https://sigdistro.com/wp-content/uploads/2021/12/stashbag1.2-scaled-scaled.jpg, https://sigdistro.com/wp-content/uploads/2021/12/stashbag1.9-scaled-scaled.jpg, https://sigdistro.com/wp-content/uploads/2021/12/stashbag1.10-scaled.jpg, https://sigdistro.com/wp-content/uploads/2021/12/stashbag1.11-scaled.jpg",FALSE,,,1 Ounce Stash Bags 100 ct,,"<p>Size 8"" x 5""</p>",,,,,,,taxable,,,,,,,,,,SIG DISTRO,"Bags, Containers, Stash",,,,,,,,,,,,,visible,,,,,,,Style,( 100 ct ),1,,,,,,,,,,,,,,,,,,,,,
135,id:134,variation,https://sigdistro.com/wp-content/uploads/2021/12/stashbags1.8-scaled-scaled.jpg,FALSE,,,1 Ounce Stash Bags 100 ct,,,,,,,,,taxable,parent,,,,,,,,25,,,,,,,,,,,,,,,visible,,,,,,,Style,( 100 ct ),,,,,,,,,,,,,,,,,,,,,,
145,,variable,https://sigdistro.com/wp-content/uploads/2021/12/14mm4-scaled-scaled.jpg,FALSE,,,14mm Glass Bowls,,,,,,,,,taxable,,,,,,,,,,"Smoking Accessories > Bowls & Bangers, SIG DISTRO, Smoking Accessories","Bowls, Glass Accessories",,,,,,,,,,,,,visible,,,,,,,Style,"1, 2, 3, 4, 5",1,,,,,,,,,,,,,,,,,,,,,
146,id:145,variation,https://sigdistro.com/wp-content/uploads/2021/12/14mm1-scaled-scaled.jpg,FALSE,,,14mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,1,,,,,,,,,,,,,,,,,,,,,,
147,id:145,variation,https://sigdistro.com/wp-content/uploads/2021/12/14mm2-scaled-scaled.jpg,FALSE,,,14mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,2,,,,,,,,,,,,,,,,,,,,,,
148,id:145,variation,https://sigdistro.com/wp-content/uploads/2021/12/14mm3-scaled-scaled.jpg,FALSE,,,14mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,3,,,,,,,,,,,,,,,,,,,,,,
149,id:145,variation,https://sigdistro.com/wp-content/uploads/2021/12/14mm4-scaled-scaled.jpg,FALSE,,,14mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,4,,,,,,,,,,,,,,,,,,,,,,
150,id:145,variation,https://sigdistro.com/wp-content/uploads/2021/12/14mm5-scaled-scaled.jpg,FALSE,,,14mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,5,,,,,,,,,,,,,,,,,,,,,,
156,,variable,"https://sigdistro.com/wp-content/uploads/2021/12/3_ee987905-9954-4e2f-81dd-63e4cad27349.jpg, https://sigdistro.com/wp-content/uploads/2021/12/2_11604de0-6b16-4931-bc6c-068809fefdf0.jpg, https://sigdistro.com/wp-content/uploads/2021/12/1_cc96b745-d5cd-4dbc-9ddc-7519e6e59e4e.jpg",FALSE,,,14MM Nectar Collector With White Perk,Stock your store with the 14mm Nectar Collector with White Perk from SIG DISTRO. Contact us today to place your bulk order or for more information!,,,,,,,,taxable,,,,,,,,,,"Smoking Accessories > Dab Tools, Smoking Accessories > Nectar Collectors, Smoking Accessories","Nectar, Nectar Collectors",,,,,,,,,,,,,visible,,,,,,,Size,14mm,1,,,,,,,,,,,,,,,,,,,,,
157,id:156,variation,,FALSE,,,14MM Nectar Collector With White Perk,,,,,,,,,taxable,parent,,,,,,,,12,,,,,,,,,,,,,,,visible,,,,,,,Size,14mm,,,,,,,,,,,,,,,,,,,,,,
161,,variable,https://sigdistro.com/wp-content/uploads/2021/12/18mm3copy.jpg,FALSE,,,18mm Glass Bowls,,,,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, SIG DISTRO, Smoking Pipes",Glass Accessories,,,,,,,,,,,,,visible,,,,,,,Style,"1, 2, 3, 4, 5, 6, 7, 8",1,,,,,,,,,,,,,,,,,,,,,
162,id:161,variation,https://sigdistro.com/wp-content/uploads/2021/12/18mm3copy.jpg,FALSE,,,18mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,1,,,,,,,,,,,,,,,,,,,,,,
163,id:161,variation,https://sigdistro.com/wp-content/uploads/2021/12/18mm1copy.jpg,FALSE,,,18mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,2,,,,,,,,,,,,,,,,,,,,,,
164,id:161,variation,https://sigdistro.com/wp-content/uploads/2021/12/18mm2copy.jpg,FALSE,,,18mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,3,,,,,,,,,,,,,,,,,,,,,,
165,id:161,variation,https://sigdistro.com/wp-content/uploads/2021/12/18mm4copy.jpg,FALSE,,,18mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,4,,,,,,,,,,,,,,,,,,,,,,
166,id:161,variation,https://sigdistro.com/wp-content/uploads/2021/12/18mm5copy.jpg,FALSE,,,18mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,5,,,,,,,,,,,,,,,,,,,,,,
167,id:161,variation,https://sigdistro.com/wp-content/uploads/2021/12/18mm6copy.jpg,FALSE,,,18mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,6,,,,,,,,,,,,,,,,,,,,,,
168,id:161,variation,https://sigdistro.com/wp-content/uploads/2021/12/18mm7copy.jpg,FALSE,,,18mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,7,,,,,,,,,,,,,,,,,,,,,,
169,id:161,variation,https://sigdistro.com/wp-content/uploads/2021/12/18mm9copy.jpg,FALSE,,,18mm Glass Bowls,,,,,,,,,taxable,parent,,,,,,,,2.5,,,,,,,,,,,,,,,visible,,,,,,,Style,8,,,,,,,,,,,,,,,,,,,,,,
207,,variable,https://sigdistro.com/wp-content/uploads/2021/12/3colorstriped-scaled-scaled.jpg,FALSE,,,3 color striped bongs beaker,,"<strong>Length 11.5""</strong>\n\n<strong>Width 4""</strong>\n\n<strong>14mm Male Bowl </strong>",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes",Bongs,,,,,,,,,,,,,visible,,,,,,,Color,"pink, green, black",1,,,,,,,,,,,,,,,,,,,,,
208,id:207,variation,https://sigdistro.com/wp-content/uploads/2021/12/pinkstripe-scaled-scaled.jpg,FALSE,,,3 color striped bongs beaker,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,pink,,,,,,,,,,,,,,,,,,,,,,
209,id:207,variation,https://sigdistro.com/wp-content/uploads/2021/12/greenstripe-scaled-scaled.jpg,FALSE,,,3 color striped bongs beaker,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,green,,,,,,,,,,,,,,,,,,,,,,
210,id:207,variation,https://sigdistro.com/wp-content/uploads/2021/12/blackstripe-scaled-scaled.jpg,FALSE,,,3 color striped bongs beaker,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,black,,,,,,,,,,,,,,,,,,,,,,
235,,variable,"https://sigdistro.com/wp-content/uploads/2021/12/47g.png, https://sigdistro.com/wp-content/uploads/2021/12/45g.png, https://sigdistro.com/wp-content/uploads/2021/12/46g.png, https://sigdistro.com/wp-content/uploads/2021/12/44g.png",FALSE,,,4 Chamber Grinder 50 mm Display,,,,,,,,,taxable,,,,,,,,,,Grinders,"Accessories, Grinders",,,,,,,,,,,,,visible,,,,,,,Color,1 display ( 10 ct ),1,,,,,,,,,,,,,,,,,,,,,
236,id:235,variation,,FALSE,,,4 Chamber Grinder 50 mm Display,,,,,,,,,taxable,parent,,,,,,,,3.5,Grinders,"Accessories, Grinders",,,,,,,,,,,,,visible,,,,,,,Color,1 display ( 10 ct ),,,,,,,,,,,,,,,,,,,,,,
259,,variable,https://sigdistro.com/wp-content/uploads/2021/12/34g.png,FALSE,,,4 Chamber Grinder 55 mm,,,,,,,,,taxable,,,,,,,,,,Grinders,"Accessories, Grinders",,,,,,,,,,,,,visible,,,,,,,Color,1 display,1,,,,,,,,,,,,,,,,,,,,,
260,id:259,variation,https://sigdistro.com/wp-content/uploads/2021/12/35g.png,FALSE,,,4 Chamber Grinder 55 mm,,,,,,,,,taxable,parent,,,,,,,,7,Grinders,"Accessories, Grinders",,,,,,,,,,,,,visible,,,,,,,Color,1 display,,,,,,,,,,,,,,,,,,,,,,
278,,variable,"https://sigdistro.com/wp-content/uploads/2021/12/28g.png, https://sigdistro.com/wp-content/uploads/2021/12/29g.png, https://sigdistro.com/wp-content/uploads/2021/12/31g.png, https://sigdistro.com/wp-content/uploads/2021/12/32g.png, https://sigdistro.com/wp-content/uploads/2021/12/30g.png, https://sigdistro.com/wp-content/uploads/2021/12/33g.png",FALSE,,,4 Chamber Grinder 55mm Display,,,,,,,,,taxable,,,,,,,,,,Grinders,"Accessories, Grinders",,,,,,,,,,,,,visible,,,,,,,Style,display ( 6 ct ),1,,,,,,,,,,,,,,,,,,,,,
279,id:278,variation,https://sigdistro.com/wp-content/uploads/2021/12/28g.png,FALSE,,,4 Chamber Grinder 55mm Display,,,,,,,,,taxable,parent,,,,,,,,30,Grinders,"Accessories, Grinders",,,,,,,,,,,,,visible,,,,,,,Style,display ( 6 ct ),,,,,,,,,,,,,,,,,,,,,,
318,,variable,https://sigdistro.com/wp-content/uploads/2021/12/5colorchina_psd-scaled-scaled.jpg,FALSE,,,5 color bongs,,"<p><strong>Length 11""</strong></p>\n<p><strong>Width 4""</strong></p>\n<p><strong>14mm Male Bowl </strong></p>",14mm Male Bowl,,,4,11,,taxable,,,,,,,,,,SIG DISTRO,Bongs,,,,,,,,,,,,,visible,,,,,,,Color,"red, green, blue, black, Turquoise",1,,,,,,,,,,,,,,,,,,,,,
319,id:318,variation,https://sigdistro.com/wp-content/uploads/2021/12/redca-scaled.jpg,FALSE,,,5 color bongs,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,red,,,,,,,,,,,,,,,,,,,,,,
320,id:318,variation,https://sigdistro.com/wp-content/uploads/2021/12/greenca-scaled-scaled.jpg,FALSE,,,5 color bongs,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,green,,,,,,,,,,,,,,,,,,,,,,
321,id:318,variation,https://sigdistro.com/wp-content/uploads/2021/12/blue2ca-scaled-scaled.jpg,FALSE,,,5 color bongs,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,blue,,,,,,,,,,,,,,,,,,,,,,
322,id:318,variation,https://sigdistro.com/wp-content/uploads/2021/12/blackca-scaled-scaled.jpg,FALSE,,,5 color bongs,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,black,,,,,,,,,,,,,,,,,,,,,,
323,id:318,variation,https://sigdistro.com/wp-content/uploads/2021/12/blueca-scaled-scaled.jpg,FALSE,,,5 color bongs,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,Turquoise,,,,,,,,,,,,,,,,,,,,,,
368,,variable,https://sigdistro.com/wp-content/uploads/2021/12/wholesale-amsterdam-gold-ashtray.jpg,FALSE,Amsterdam Herb,,Amsterdam Herb Ashtray Gold Metal,Stock your store with Amsterdam Herb Ashtray (Gold Metal).,"<table class=""woocommerce-product-attributes shop_attributes"" data-mce-fragment=""1"">
\n<tbody data-mce-fragment=""1"">
\n<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--weight"" data-mce-fragment=""1"">
\n<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Weight</th>
\n<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">0.144 kg</td>
\n</tr>
\n<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--dimensions"" data-mce-fragment=""1"">
\n<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Dimensions</th>
\n<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">11 × 11 × 1 cm</td>
\n</tr>
\n<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_material"" data-mce-fragment=""1"">
\n<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Material</th>
\n<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
\n<p data-mce-fragment=""1"">Metal</p>
\n</td>
\n</tr>
\n</tbody>
\n</table>",,,,,,,taxable,,,,,,,,,,"Novelty / General Merchandise, Novelty / General Merchandise > Trays","Accessories, Ashtrays",,,,,,,,,,,,,visible,,,,,,,Color,"gold, silver, rainbow",1,,,,,,,,,,,,,,,,,,,,,
369,id:368,variation,https://sigdistro.com/wp-content/uploads/2021/12/wholesale-amsterdam-gold-ashtray.jpg,FALSE,Amsterdam Herb,,Amsterdam Herb Ashtray Gold Metal,,,,,,,,,taxable,parent,,,,,,,,4,,,,,,,,,,,,,,,visible,,,,,,,Color,gold,,,,,,,,,,,,,,,,,,,,,,
370,id:368,variation,https://sigdistro.com/wp-content/uploads/2021/12/2_db7527ee-b739-4ac4-a981-641fdd71d7a6.png,FALSE,Amsterdam Herb,,Amsterdam Herb Ashtray Gold Metal,,,,,,,,,taxable,parent,,,,,,,,4,,,,,,,,,,,,,,,visible,,,,,,,Color,silver,,,,,,,,,,,,,,,,,,,,,,
371,id:368,variation,https://sigdistro.com/wp-content/uploads/2021/12/3_2a69e599-cd3d-4155-bb3f-77c065de37e2.png,FALSE,Amsterdam Herb,,Amsterdam Herb Ashtray Gold Metal,,,,,,,,,taxable,parent,,,,,,,,4,,,,,,,,,,,,,,,visible,,,,,,,Color,rainbow,,,,,,,,,,,,,,,,,,,,,,
375,,variable,https://sigdistro.com/wp-content/uploads/2021/12/23_1fcf1ad3-6b14-40b8-8a5a-9731f438e55f.jpg,FALSE,APO,,Apo battery slim twist 650/900 mAh ( box of 20 ),APO Battery Slim Twist. Stock your store with premium vaping accessories today! Contact us for bulk orders or more details.,,,,,,,,taxable,,,,,,,,,,"Vaping Devices > 510 Batteries, Vaping Devices",Vape,,,,,,,,,,,,,visible,,,,,,,Style,"650 mAh ( box of 20), 900 mAh ( box of 20 )",1,,,,,,,,,,,,,,,,,,,,,
376,id:375,variation,https://sigdistro.com/wp-content/uploads/2021/12/22_f4f9c915-642e-441a-ab01-fcfc175178c6.jpg,FALSE,APO,,Apo battery slim twist 650/900 mAh ( box of 20 ),,,,,,,,,taxable,parent,,,,,,,,90,,,,,,,,,,,,,,,visible,,,,,,,Style,650 mAh ( box of 20),,,,,,,,,,,,,,,,,,,,,,
377,id:375,variation,https://sigdistro.com/wp-content/uploads/2021/12/23_1fcf1ad3-6b14-40b8-8a5a-9731f438e55f.jpg,FALSE,APO,,Apo battery slim twist 650/900 mAh ( box of 20 ),,,,,,,,,taxable,parent,,,,,,,,90,,,,,,,,,,,,,,,visible,,,,,,,Style,900 mAh ( box of 20 ),,,,,,,,,,,,,,,,,,,,,,
380,,variable,"https://sigdistro.com/wp-content/uploads/2021/12/batch1219_5-1-scaled-scaled.jpg, https://sigdistro.com/wp-content/uploads/2021/12/batch1219_5-2-scaled-scaled.jpg",FALSE,APO,,Apo Beaker w/ Ice Catcher |REF: PHX 351|,APO Beaker Bong with Ice Catcher available at SIG DISTRO. Contact us today to stock your store with premium smoking accessories or place your wholesale order!,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Height 19""</strong></p>\n<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Width 5""</strong></p>\n<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">14mm Male bowl </strong></p>",14mm Male Bowl,,,5,19,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Beakers, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Color,"blue, green",1,,Water Pipes Product Type,Beaker,1,,,,,,,,,,,,,,,,,
381,id:380,variation,https://sigdistro.com/wp-content/uploads/2021/12/batch1219_5-1-scaled-scaled.jpg,FALSE,APO,,Apo Beaker w/ Ice Catcher |REF: PHX 351|,,,,,,,,,taxable,parent,,,,,,,,65,,,,,,,,,,,,,,,visible,,,,,,,Color,blue,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
382,id:380,variation,,FALSE,APO,,Apo Beaker w/ Ice Catcher |REF: PHX 351|,,,,,,,,,taxable,parent,,,,,,,,65,,,,,,,,,,,,,,,visible,,,,,,,Color,green,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
385,,variable,"https://sigdistro.com/wp-content/uploads/2021/12/batch1018_5-1-scaled-scaled.jpg, https://sigdistro.com/wp-content/uploads/2021/12/batch1018_5-2-scaled-scaled.jpg",FALSE,APO,,Apo Beaker Water Pipe W/ Ice Catcher |REF: PHX-117|,,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Height 18""</strong></p>\n<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Width 5""</strong></p>\n<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">14mm Male bowl </strong></p>",14mm Male Bowl,,,5,18,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Beakers, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Style,blue,1,,Water Pipes Product Type,Beaker,1,,,,,,,,,,,,,,,,,
386,id:385,variation,https://sigdistro.com/wp-content/uploads/2021/12/batch1018_5-1-scaled-scaled.jpg,FALSE,APO,,Apo Beaker Water Pipe W/ Ice Catcher |REF: PHX-117|,,,,,,,,,taxable,parent,,,,,,,,35,,,,,,,,,,,,,,,visible,,,,,,,Style,blue,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
389,,variable,https://sigdistro.com/wp-content/uploads/2021/12/batch612_5-1-scaled-scaled.jpg,FALSE,APO,,Apo Beaker Water Pipe W/ Ice Catcher,,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Height 12""</strong></p>\n<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Width 5""</strong></p>\n<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">14mm Male bowl </strong></p>",14mm Male Bowl,,,5,12,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Beakers, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Accessories Color,"black, green",1,,color,default,1,,,,,,,,,,,,,,,,,
390,id:389,variation,https://sigdistro.com/wp-content/uploads/2021/12/batch612_5-3-scaled-scaled.jpg,FALSE,APO,,Apo Beaker Water Pipe W/ Ice Catcher,,,,,,,,,taxable,parent,,,,,,,,30,,,,,,,,,,,,,,,visible,,,,,,,Accessories Color,,,,color,default,,,,,,,,,,,,,,,,,,
391,id:389,variation,https://sigdistro.com/wp-content/uploads/2021/12/batch615_5-2-scaled-scaled.jpg,FALSE,APO,,Apo Beaker Water Pipe W/ Ice Catcher,,,,,,,,,taxable,parent,,,,,,,,30,,,,,,,,,,,,,,,visible,,,,,,,Accessories Color,,,,color,default,,,,,,,,,,,,,,,,,,
398,,variable,https://sigdistro.com/wp-content/uploads/2021/12/batch1116_5-1-scaled-scaled.jpg,FALSE,APO,,Apo Beaker Water Pipe W/ Ice Catcher |REF: PHX 331|,,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Height 16""</strong></p>\n<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Width 5""</strong></p>\n<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">14mm Male bowl </strong></p>",14mm Male Bowl,,,5,16,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes","Beakers, Water Pipes",,,,,,,,,,,,,visible,,,,,,,Color,"green, blue, black",1,,Water Pipes Product Type,Beaker,1,,,,,,,,,,,,,,,,,
399,id:398,variation,https://sigdistro.com/wp-content/uploads/2021/12/batch1116_5-4-scaled-scaled.jpg,FALSE,APO,,Apo Beaker Water Pipe W/ Ice Catcher |REF: PHX 331|,,,,,,,,,taxable,parent,,,,,,,,35,,,,,,,,,,,,,,,visible,,,,,,,Color,green,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
400,id:398,variation,https://sigdistro.com/wp-content/uploads/2021/12/batch1116_5-2-scaled-scaled.jpg,FALSE,APO,,Apo Beaker Water Pipe W/ Ice Catcher |REF: PHX 331|,,,,,,,,,taxable,parent,,,,,,,,35,,,,,,,,,,,,,,,visible,,,,,,,Color,blue,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
401,id:398,variation,https://sigdistro.com/wp-content/uploads/2021/12/batch1116_5-3-scaled-scaled.jpg,FALSE,APO,,Apo Beaker Water Pipe W/ Ice Catcher |REF: PHX 331|,,,,,,,,,taxable,parent,,,,,,,,35,,,,,,,,,,,,,,,visible,,,,,,,Color,black,,,Water Pipes Product Type,,,,,,,,,,,,,,,,,,,
411,,variable,https://sigdistro.com/wp-content/uploads/2021/12/batch138_4-1-scaled-scaled.jpg,FALSE,APO,,Apo Water Pipe |REF: OG-38|,,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Height 8""</strong></p>\n<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Width 4""</strong></p>\n<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">14mm Male bowl </strong></p>",14mm Male Bowl,,,4,8,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes",Water Pipes,,,,,,,,,,,,,visible,,,,,,,Color,"green, pink",1,,,,,,,,,,,,,,,,,,,,,
