ID,Parent,Type,Images,Nicotine Product,Brands,SKU,Name,Short description,Description,Bowl Size,Weight (lbs),Length (in),Width (in),Height (in),,Tax status,Tax class,,Stock,Low stock amount,,,,Sale price,Regular price,Categories,Tags,Shipping class,,,,,,,Cross-sells,,Button text,,,,Visibility in catalog,,,,,,,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,,,,,,,,,,,,,,,,
20844,,variable,"https://sigdistro.com/wp-content/uploads/2024/12/YB-12.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-12-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-12-GREEN.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-12-MILKY-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-12-PINK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-12-T-BLACK.jpg",,,,"Classic 12"" Clear Beaker |REF: YB-12|","<span data-sheets-root=""1"">Stock up on Basics with the Classic Clear Beaker Water Pipe Bong, These Pieces include all the essential of high quality borosilicate glass pipe, making it simple and quick to sell.</span>
\n
\n<strong>Specifications:</strong>
\n<ul>
\n 	<li>12” Clear Beaker</li>
\n 	<li>3 Pinch Ice Catcher</li>
\n 	<li>Includes a 14mm Male Herb Bowl</li>
\n 	<li>Includes Diffused Downstem</li>
\n</ul>
\nCheck out our collection of other sizes &amp; Colors <a href=""https://sigdistro.com/product-category/smoking-pipes/glass-water-pipes/"">Click HERE</a>!
\n
\nShop &amp; save when you grab all 5 colors at a discounted rate! 🎉 Discount automatically applied at checkout!
\n*Must have 5 in cart*","<span data-sheets-root=""1"">Explore the next level of smoking satisfaction as you indulge in the craftsmanship and innovation of our exceptional collection of glass water pipe bong at wholesale prices.</span>
\n
\nFor <strong>Glass Water Pipes Wholesale &amp; Distribution</strong> inquiries feel free to contact us at <strong>(617)-943-2040</strong> or email us at <strong>info@sigdistro.com</strong>
\n
\nLooking to stock up on top-quality novelty and lighters for your store?
\nSIG DISTRO offers a large selection inventory of disposable vapes, smoke shop shop supplies and premium top-quality hemp shipped directly to you at wholesale pricing.",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes",Beaker Water Pipe,,,,,,,,,,,,,visible,,,,,,,Color,"Blue, Green, Milky Blue, Pink, T-Black",1,,,,,,,,,,,,,,,,,,,,,
20845,,variable,"https://sigdistro.com/wp-content/uploads/2024/12/YB-14.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-14-T-BLACK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-14-PINK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-14-MILKY-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-14-GREEN.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-14-BLUE-.jpg.jpg",,,,"Classic 14"" Clear Beaker |REF: YB-14|","<span data-sheets-root=""1"">Stock up on Basics with the Classic Clear Beaker Water Pipe Bong, These Pieces include all the essential of high quality borosilicate glass pipe, making it simple and quick to sell.</span>
\n
\n<strong>Specifications:</strong>
\n<ul>
\n 	<li>14” Clear Beaker</li>
\n 	<li>3 Pinch Ice Catcher</li>
\n 	<li>Includes a 14mm Male Herb Bowl</li>
\n 	<li>Includes Diffused Downstem</li>
\n</ul>
\nCheck out our collection of other sizes &amp; Colors <a href=""https://sigdistro.com/product-category/smoking-pipes/glass-water-pipes/"">Click HERE</a>!
\n
\nShop &amp; save when you grab all 5 colors at a discounted rate! 🎉 Discount automatically applied at checkout!
\n*Must have 5 in cart*","<span data-sheets-root=""1"">Explore the next level of smoking satisfaction as you indulge in the craftsmanship and innovation of our exceptional collection of glass water pipe bong at wholesale prices.</span>
\n
\nFor <strong>Glass Water Pipes Wholesale &amp; Distribution</strong> inquiries feel free to contact us at <strong>(617)-943-2040</strong> or email us at <strong>info@sigdistro.com</strong>
\n
\nLooking to stock up on top-quality novelty and lighters for your store?
\nSIG DISTRO offers a large selection inventory of disposable vapes, smoke shop shop supplies and premium top-quality hemp shipped directly to you at wholesale pricing.",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes",Beaker Water Pipe,,,,,,,,,,,,,visible,,,,,,,Color,"Blue, Green, Milky Blue, Pink, T-Black",1,,,,,,,,,,,,,,,,,,,,,
20846,,variable,"https://sigdistro.com/wp-content/uploads/2024/12/YB-16.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-16-GREEN.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-16-MILKY-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-16-PINK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-16-T-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-16-T-BLACK.jpg",,,,"Classic 16"" Clear Beaker |REF: YB-16|","<span data-sheets-root=""1"">Stock up on Basics with the Classic Clear Beaker Water Pipe Bong, These Pieces include all the essential of high quality borosilicate glass pipe, making it simple and quick to sell.</span>
\n
\nSpecifications:
\n- 16” Clear Beaker
\n- 3 Pinch Ice Catcher
\n- Includes a 14mm Male Herb Bowl
\n- Includes Diffused Downstem
\n
\nCheck out our collection of other sizes &amp; Colors <a href=""https://sigdistro.com/product-category/smoking-pipes/glass-water-pipes/"">Click HERE</a>!
\n
\nShop &amp; save when you grab all 5 colors at a discounted rate! 🎉 Discount automatically applied at checkout!
\n*Must have 5 in cart*","<span data-sheets-root=""1"">Explore the next level of smoking satisfaction as you indulge in the craftsmanship and innovation of our exceptional collection of glass water pipe bong at wholesale prices.</span>
\n
\nFor <strong>Glass Water Pipes Wholesale &amp; Distribution</strong> inquiries feel free to contact us at <strong>(617)-943-2040</strong> or email us at <strong>info@sigdistro.com</strong>
\n
\nLooking to stock up on top-quality novelty and lighters for your store?
\nSIG DISTRO offers a large selection inventory of disposable vapes, smoke shop shop supplies and premium top-quality hemp shipped directly to you at wholesale pricing.",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes",Beaker Water Pipe,,,,,,,,,,,,,visible,,,,,,,Color,"Blue, Green, Milky Blue, Pink, Black",1,,,,,,,,,,,,,,,,,,,,,
20847,,variable,"https://sigdistro.com/wp-content/uploads/2024/12/YB-18.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-18-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-18-T-BLACK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-18-PINK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-18-MILKY-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/YB-18-GREEN.jpg",,,,"Classic 18"" Clear Beaker |REF: YB-18|","<span data-sheets-root=""1"">Stock up on Basics with the Classic Clear Beaker Water Pipe Bong, These Pieces include all the essential of high quality borosilicate glass pipe, making it simple and quick to sell.</span>
\n
\n<strong>Specifications:</strong>
\n<ul>
\n 	<li>18” Clear Beaker</li>
\n 	<li>3 Pinch Ice Catcher</li>
\n 	<li>Includes a 14mm Male Herb Bowl</li>
\n 	<li>Includes Diffused Downstem</li>
\n</ul>
\nCheck out our collection of other sizes &amp; Colors <a href=""https://sigdistro.com/product-category/smoking-pipes/glass-water-pipes/"">Click HERE</a>!
\n
\nShop &amp; save when you grab all 5 colors at a discounted rate! 🎉 Discount automatically applied at checkout!
\n*Must have 5 in cart*","<span data-sheets-root=""1"">Explore the next level of smoking satisfaction as you indulge in the craftsmanship and innovation of our exceptional collection of glass water pipe bong at wholesale prices.</span>
\n
\nFor <strong>Glass Water Pipes Wholesale &amp; Distribution</strong> inquiries feel free to contact us at <strong>(617)-943-2040</strong> or email us at <strong>info@sigdistro.com</strong>
\n
\nLooking to stock up on top-quality novelty and lighters for your store?
\nSIG DISTRO offers a large selection inventory of disposable vapes, smoke shop shop supplies and premium top-quality hemp shipped directly to you at wholesale pricing.",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes",Beaker Water Pipe,,,,,,,,,,,,,visible,,,,,,,Color,"Blue, Green, Milky Blue, Pink, Black",1,,,,,,,,,,,,,,,,,,,,,
20848,,variable,"https://sigdistro.com/wp-content/uploads/2024/12/MB12.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-12-T-BLACK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-12-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-12-GREEN.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-12-MILKY-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-12-PINK.jpg",,,MB-12,"Classic 12"" Clear Straight Tube |REF: MB-12|","<span data-sheets-root=""1"">Stock up on Basics with the Classic Clear Water Pipe Bong, These Pieces include all the essential of high quality borosilicate glass pipe, making it simple and quick to sell.</span>
\n
\n<strong>Specifications:</strong>
\n<ul>
\n 	<li>12” Clear Straight Tube</li>
\n 	<li>3 Pinch Ice Catcher</li>
\n 	<li>Includes a 14mm Male Herb Bowl</li>
\n 	<li>Includes Diffused Downstem</li>
\n</ul>
\nCheck out our collection of other sizes &amp; Colors <a href=""https://sigdistro.com/product-category/smoking-pipes/glass-water-pipes/"">Click HERE</a>!
\n
\nShop &amp; save when you grab all 5 colors at a discounted rate! 🎉 Discount automatically applied at checkout!
\n*Must have 5 in cart*","<span data-sheets-root=""1"">Explore the next level of smoking satisfaction as you indulge in the craftsmanship and innovation of our exceptional collection of glass water pipe bong at wholesale prices.</span>
\n
\nFor <strong>Glass Water Pipes Wholesale &amp; Distribution</strong> inquiries feel free to contact us at <strong>(617)-943-2040</strong> or email us at <strong>info@sigdistro.com</strong>
\n
\nLooking to stock up on top-quality novelty and lighters for your store?
\nSIG DISTRO offers a large selection inventory of disposable vapes, smoke shop shop supplies and premium top-quality hemp shipped directly to you at wholesale pricing.",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes",Straight Water Pipe,,,,,,,,,,,,,visible,,,,,,,Color,"Blue, Green, Milky Blue, Pink, Black",1,,,,,,,,,,,,,,,,,,,,,
20849,,variable,"https://sigdistro.com/wp-content/uploads/2024/12/MB-14-PINK—-T-BLACK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-14-PINK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-14-MILKY-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-14-GREEN.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-14-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-14-T-BLACK.jpg",,,,"Classic 14"" Clear Straight Tube |REF: MB-14|","<span data-sheets-root=""1"">Stock up on Basics with the Classic Clear Water Pipe Bong, These Pieces include all the essential of high quality borosilicate glass pipe, making it simple and quick to sell.</span>
\n
\n<strong>Specifications:</strong>
\n<ul>
\n 	<li>14” Clear Straight Tube</li>
\n 	<li>3 Pinch Ice Catcher</li>
\n 	<li>Includes a 14mm Male Herb Bowl</li>
\n 	<li>Includes Diffused Downstem</li>
\n</ul>
\nCheck out our collection of other sizes &amp; Colors <a href=""https://sigdistro.com/product-category/smoking-pipes/glass-water-pipes/"">Click HERE</a>!
\n
\nShop &amp; save when you grab all 5 colors at a discounted rate! 🎉 Discount automatically applied at checkout!
\n*Must have 5 in cart*","<span data-sheets-root=""1"">Explore the next level of smoking satisfaction as you indulge in the craftsmanship and innovation of our exceptional collection of glass water pipe bong at wholesale prices.</span>
\n
\nFor <strong>Glass Water Pipes Wholesale &amp; Distribution</strong> inquiries feel free to contact us at <strong>(617)-943-2040</strong> or email us at <strong>info@sigdistro.com</strong>
\n
\nLooking to stock up on top-quality novelty and lighters for your store?
\nSIG DISTRO offers a large selection inventory of disposable vapes, smoke shop shop supplies and premium top-quality hemp shipped directly to you at wholesale pricing.",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes",Straight Water Pipe,,,,,,,,,,,,,visible,,,,,,,Color,"Blue, Green, Milky Blue, Pink, T-Black",1,,,,,,,,,,,,,,,,,,,,,
20850,,variable,"https://sigdistro.com/wp-content/uploads/2024/12/MB-16.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-16-T-BLACK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-16-PINK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-16-MILKY-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-16-GREEN.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-16-BLUE.jpg",,,,"Classic 16"" Clear Straight Tube |REF: MB-16|","<span data-sheets-root=""1"">Stock up on Basics with the Classic Clear Water Pipe Bong, These Pieces include all the essential of high quality borosilicate glass pipe, making it simple and quick to sell.</span>
\n
\n<strong>Specifications:</strong>
\n<ul>
\n 	<li>16” Clear Straight Tube</li>
\n 	<li>3 Pinch Ice Catcher</li>
\n 	<li>Includes a 14mm Male Herb Bowl</li>
\n 	<li>Includes Diffused Downstem</li>
\n</ul>
\nCheck out our collection of other sizes &amp; Colors <a href=""https://sigdistro.com/product-category/smoking-pipes/glass-water-pipes/"">Click HERE</a>!
\n
\nShop &amp; save when you grab all 5 colors at a discounted rate! 🎉 Discount automatically applied at checkout!
\n*Must have 5 in cart*","<span data-sheets-root=""1"">Explore the next level of smoking satisfaction as you indulge in the craftsmanship and innovation of our exceptional collection of glass water pipe bong at wholesale prices.</span>
\n
\nFor <strong>Glass Water Pipes Wholesale &amp; Distribution</strong> inquiries feel free to contact us at <strong>(617)-943-2040</strong> or email us at <strong>info@sigdistro.com</strong>
\n
\nLooking to stock up on top-quality novelty and lighters for your store?
\nSIG DISTRO offers a large selection inventory of disposable vapes, smoke shop shop supplies and premium top-quality hemp shipped directly to you at wholesale pricing.",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes",Straight Water Pipe,,,,,,,,,,,,,visible,,,,,,,Color,"Blue, Green, Milky Blue, Pink, T-Black",1,,,,,,,,,,,,,,,,,,,,,
20851,,variable,"https://sigdistro.com/wp-content/uploads/2024/12/MB-18.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-18-T-BLACK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-18-PINK.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-18-MILKY-BLUE.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-18-GREEN.jpg, https://sigdistro.com/wp-content/uploads/2024/12/MB-18-BLUE.jpg",,,,"Classic 18"" Clear Straight Tube |REF: MB-18|","<span data-sheets-root=""1"">Stock up on Basics with the Classic Clear Water Pipe Bong, These Pieces include all the essential of high quality borosilicate glass pipe, making it simple and quick to sell.</span>
\n
\n<strong>Specifications:</strong>
\n<ul>
\n 	<li>18” Clear Straight Tube</li>
\n 	<li>3 Pinch Ice Catcher</li>
\n 	<li>Includes a 14mm Male Herb Bowl</li>
\n 	<li>Includes Diffused Downstem</li>
\n</ul>
\nCheck out our collection of other sizes &amp; Colors <a href=""https://sigdistro.com/product-category/smoking-pipes/glass-water-pipes/"">Click HERE</a>!
\n
\nShop &amp; save when you grab all 5 colors at a discounted rate! 🎉 Discount automatically applied at checkout!
\n*Must have 5 in cart*","<span data-sheets-root=""1"">Explore the next level of smoking satisfaction as you indulge in the craftsmanship and innovation of our exceptional collection of glass water pipe bong at wholesale prices.</span>
\n
\nFor <strong>Glass Water Pipes Wholesale &amp; Distribution</strong> inquiries feel free to contact us at <strong>(617)-943-2040</strong> or email us at <strong>info@sigdistro.com</strong>
\n
\nLooking to stock up on top-quality novelty and lighters for your store?
\nSIG DISTRO offers a large selection inventory of disposable vapes, smoke shop shop supplies and premium top-quality hemp shipped directly to you at wholesale pricing.",,,,,,,taxable,,,,,,,,,,"Smoking Pipes > Glass Water Pipes, Smoking Pipes",Straight Water Pipe,,,,,,,,,,,,,visible,,,,,,,Color,"Blue, Green, Milky Blue, Pink, T-Black",1,,,,,,,,,,,,,,,,,,,,,
20852,MB-12,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-12-BLUE.jpg,,,MB-12-BLUE,Classic 12&#8243; Clear Straight Tube |REF: MB-12|,,,,,,,,,taxable,parent,,,,,,,,13,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue,,,,,,,,,,,,,,,,,,,,,,
20853,MB-12,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-12-GREEN.jpg,,,MB-12-GREEN,Classic 12&#8243; Clear Straight Tube |REF: MB-12|,,,,,,,,,taxable,parent,,,,,,,,13,,,,,,,,,,,,,,,visible,,,,,,,Color,Green,,,,,,,,,,,,,,,,,,,,,,
20854,MB-12,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-12-MILKY-BLUE.jpg,,,MB-12-MILKY BLUE,Classic 12&#8243; Clear Straight Tube |REF: MB-12|,,,,,,,,,taxable,parent,,,,,,,,13,,,,,,,,,,,,,,,visible,,,,,,,Color,Milky Blue,,,,,,,,,,,,,,,,,,,,,,
20855,MB-12,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-12-PINK.jpg,,,MB-12-PINK,Classic 12&#8243; Clear Straight Tube |REF: MB-12|,,,,,,,,,taxable,parent,,,,,,,,13,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
20856,MB-12,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-12-T-BLACK.jpg,,,MB-12-BLACK,Classic 12&#8243; Clear Straight Tube |REF: MB-12|,,,,,,,,,taxable,parent,,,,,,,,13,,,,,,,,,,,,,,,visible,,,,,,,Color,Black,,,,,,,,,,,,,,,,,,,,,,
20857,id:20850,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-16-BLUE.jpg,,,MB-16-BLUE,Classic 16&#8243; Clear Straight Tube |REF: MB-16|,,,,,,,,,taxable,parent,,,,,,,,16,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue,,,,,,,,,,,,,,,,,,,,,,
20858,id:20850,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-16-GREEN.jpg,,,MB-16-GREEN,Classic 16&#8243; Clear Straight Tube |REF: MB-16|,,,,,,,,,taxable,parent,,,,,,,,16,,,,,,,,,,,,,,,visible,,,,,,,Color,Green,,,,,,,,,,,,,,,,,,,,,,
20859,id:20850,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-16-MILKY-BLUE.jpg,,,MB-16-MILKY BLUE,Classic 16&#8243; Clear Straight Tube |REF: MB-16|,,,,,,,,,taxable,parent,,,,,,,,16,,,,,,,,,,,,,,,visible,,,,,,,Color,Milky Blue,,,,,,,,,,,,,,,,,,,,,,
20860,id:20850,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-16-PINK.jpg,,,MB-16-PINK,Classic 16&#8243; Clear Straight Tube |REF: MB-16|,,,,,,,,,taxable,parent,,,,,,,,16,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
20861,id:20850,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-16-T-BLACK.jpg,,,MB-16-BLACK,Classic 16&#8243; Clear Straight Tube |REF: MB-16|,,,,,,,,,taxable,parent,,,,,,,,16,,,,,,,,,,,,,,,visible,,,,,,,Color,T-Black,,,,,,,,,,,,,,,,,,,,,,
20862,id:20851,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-18-BLUE.jpg,,,MB-18-BLUE,Classic 18&#8243; Clear Straight Tube |REF: MB-18|,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue,,,,,,,,,,,,,,,,,,,,,,
20863,id:20851,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-18-GREEN.jpg,,,MB-18-GREEN,Classic 18&#8243; Clear Straight Tube |REF: MB-18|,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,Green,,,,,,,,,,,,,,,,,,,,,,
20864,id:20851,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-18-MILKY-BLUE.jpg,,,MB-18-MILKY BLUE,Classic 18&#8243; Clear Straight Tube |REF: MB-18|,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,Milky Blue,,,,,,,,,,,,,,,,,,,,,,
20865,id:20851,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-18-PINK.jpg,,,MB-18-PINK,Classic 18&#8243; Clear Straight Tube |REF: MB-18|,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
20866,id:20851,variation,https://sigdistro.com/wp-content/uploads/2024/12/MB-18-T-BLACK.jpg,,,MB-18-BLACK,Classic 18&#8243; Clear Straight Tube |REF: MB-18|,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,T-Black,,,,,,,,,,,,,,,,,,,,,,
20867,id:20844,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-12-BLUE.jpg,,,,Classic 12&#8243; Clear Beaker |REF: YB-12|,,,,,,,,,taxable,parent,,,,,,,,13,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue,,,,,,,,,,,,,,,,,,,,,,
20868,id:20844,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-12-GREEN.jpg,,,,Classic 12&#8243; Clear Beaker |REF: YB-12|,,,,,,,,,taxable,parent,,,,,,,,13,,,,,,,,,,,,,,,visible,,,,,,,Color,Green,,,,,,,,,,,,,,,,,,,,,,
20869,id:20844,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-12-MILKY-BLUE.jpg,,,,Classic 12&#8243; Clear Beaker |REF: YB-12|,,,,,,,,,taxable,parent,,,,,,,,13,,,,,,,,,,,,,,,visible,,,,,,,Color,Milky Blue,,,,,,,,,,,,,,,,,,,,,,
20870,id:20844,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-12-PINK.jpg,,,,Classic 12&#8243; Clear Beaker |REF: YB-12|,,,,,,,,,taxable,parent,,,,,,,,13,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
20871,id:20844,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-12-T-BLACK.jpg,,,,Classic 12&#8243; Clear Beaker |REF: YB-12|,,,,,,,,,taxable,parent,,,,,,,,13,,,,,,,,,,,,,,,visible,,,,,,,Color,T-Black,,,,,,,,,,,,,,,,,,,,,,
20872,id:20845,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-14-BLUE-.jpg.jpg,,,YB-14-BLUE,Classic 14&#8243; Clear Beaker |REF: YB-14|,,,,,,,,,taxable,parent,,,,,,,,14.5,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue,,,,,,,,,,,,,,,,,,,,,,
20873,id:20845,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-14-GREEN.jpg,,,YB-14-GREEN,Classic 14&#8243; Clear Beaker |REF: YB-14|,,,,,,,,,taxable,parent,,,,,,,,14.5,,,,,,,,,,,,,,,visible,,,,,,,Color,Green,,,,,,,,,,,,,,,,,,,,,,
20874,id:20845,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-14-MILKY-BLUE.jpg,,,YB-14-MILKY BLUE,Classic 14&#8243; Clear Beaker |REF: YB-14|,,,,,,,,,taxable,parent,,,,,,,,14.5,,,,,,,,,,,,,,,visible,,,,,,,Color,Milky Blue,,,,,,,,,,,,,,,,,,,,,,
20875,id:20845,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-14-PINK.jpg,,,YB-14-PINK,Classic 14&#8243; Clear Beaker |REF: YB-14|,,,,,,,,,taxable,parent,,,,,,,,14.5,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
20876,id:20845,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-14-T-BLACK.jpg,,,YB-14-BLACK,Classic 14&#8243; Clear Beaker |REF: YB-14|,,,,,,,,,taxable,parent,,,,,,,,14.5,,,,,,,,,,,,,,,visible,,,,,,,Color,T-Black,,,,,,,,,,,,,,,,,,,,,,
20877,id:20846,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-16-T-BLUE.jpg,,,YB-16-BLUE,Classic 16&#8243; Clear Beaker |REF: YB-16|,,,,,,,,,taxable,parent,,,,,,,,16,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue,,,,,,,,,,,,,,,,,,,,,,
20878,id:20846,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-16-GREEN.jpg,,,YB-16-GREEN,Classic 16&#8243; Clear Beaker |REF: YB-16|,,,,,,,,,taxable,parent,,,,,,,,16,,,,,,,,,,,,,,,visible,,,,,,,Color,Green,,,,,,,,,,,,,,,,,,,,,,
20879,id:20846,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-16-MILKY-BLUE.jpg,,,YB-16-MILKY BLUE,Classic 16&#8243; Clear Beaker |REF: YB-16|,,,,,,,,,taxable,parent,,,,,,,,16,,,,,,,,,,,,,,,visible,,,,,,,Color,Milky Blue,,,,,,,,,,,,,,,,,,,,,,
20880,id:20846,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-16-PINK.jpg,,,YB-16-PINK,Classic 16&#8243; Clear Beaker |REF: YB-16|,,,,,,,,,taxable,parent,,,,,,,,16,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
20881,id:20846,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-16-T-BLACK.jpg,,,YB-16-BLACK,Classic 16&#8243; Clear Beaker |REF: YB-16|,,,,,,,,,taxable,parent,,,,,,,,16,,,,,,,,,,,,,,,visible,,,,,,,Color,Black,,,,,,,,,,,,,,,,,,,,,,
20882,id:20847,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-18-BLUE.jpg,,,YB-12-BLUE,Classic 18&#8243; Clear Beaker |REF: YB-18|,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,Blue,,,,,,,,,,,,,,,,,,,,,,
20883,id:20847,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-18-GREEN.jpg,,,YB-12-GREEN,Classic 18&#8243; Clear Beaker |REF: YB-18|,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,Green,,,,,,,,,,,,,,,,,,,,,,
20884,id:20847,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-18-MILKY-BLUE.jpg,,,YB-12-MILKY BLUE,Classic 18&#8243; Clear Beaker |REF: YB-18|,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,Milky Blue,,,,,,,,,,,,,,,,,,,,,,
20885,id:20847,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-18-PINK.jpg,,,YB-12-PINK,Classic 18&#8243; Clear Beaker |REF: YB-18|,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,Pink,,,,,,,,,,,,,,,,,,,,,,
20886,id:20847,variation,https://sigdistro.com/wp-content/uploads/2024/12/YB-18-T-BLACK.jpg,,,YB-12-BLACK,Classic 18&#8243; Clear Beaker |REF: YB-18|,,,,,,,,,taxable,parent,,,,,,,,18,,,,,,,,,,,,,,,visible,,,,,,,Color,Black,,,,,,,,,,,,,,,,,,,,,,
